date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:42	109311/109311	---M--	200	added ('OK')	application/pdf	etag:%2218257-1aaff-54c48563196c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW7-Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW7-Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:42	92485/92485	---M--	200	added ('OK')	application/pdf	etag:%2218245-16945-54b696ee98400%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW7.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW7.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:43	910/910	---M--	200	added ('OK')	application/x-tex	etag:%2218216-38e-54b696ee98400%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW7.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW7.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:43	80336/80336	---M--	200	added ('OK')	application/pdf	etag:%2218241-139d0-54e1322475a80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW8-Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW8-Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:44	100451/100451	---M--	200	added ('OK')	application/pdf	etag:%2218254-18863-54d10ca09ab00%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:44	1239/1239	---M--	200	added ('OK')	application/x-tex	etag:%2218227-4d7-54d10ca09ab00%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HW8.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HW8.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:45	113480/113480	---M--	200	added ('OK')	application/pdf	etag:%2218220-1bb48-546dc6e219f80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:45	3540/3540	---M--	200	added ('OK')	application/x-tex	etag:%221823f-dd4-546dc6e219f80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout1.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout1.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:46	108709/108709	---M--	200	added ('OK')	application/pdf	etag:%221824e-1a8a5-54793d3478e80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:46	2463/2463	---M--	200	added ('OK')	application/x-tex	etag:%2218232-99f-54793d3478e80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout2.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout2.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:47	86917/86917	---M--	200	added ('OK')	application/pdf	etag:%2218238-15385-547f578a21100%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:47	2044/2044	---M--	200	added ('OK')	application/x-tex	etag:%221821a-7fc-547f578a21100%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout3.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout3.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:48	156486/156486	---M--	200	added ('OK')	application/pdf	etag:%221823a-26346-548ab92335b40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:48	2476/2476	---M--	200	added ('OK')	application/x-tex	etag:%2218218-9ac-54e8df8053780%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout4.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout4.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:49	110039/110039	---M--	200	added ('OK')	application/pdf	etag:%221824d-1add7-548aadde58500%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout5.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout5.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:49	2608/2608	---M--	200	added ('OK')	application/x-tex	etag:%2218233-a30-548aadde58500%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout5.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout5.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:50	194664/194664	---M--	200	added ('OK')	application/pdf	etag:%221821e-2f868-549ac67216e40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout6-Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout6-Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:51	93158/93158	---M--	200	added ('OK')	application/pdf	etag:%2218221-16be6-5499c0dee4c40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout6.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout6.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:51	3486/3486	---M--	200	added ('OK')	application/x-tex	etag:%221823e-d9e-5499c0dee4c40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout6.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout6.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:52	99148/99148	---M--	200	added ('OK')	application/pdf	etag:%221822f-1834c-54a294669b2c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout7.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout7.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:52	3054/3054	---M--	200	added ('OK')	application/x-tex	etag:%2218248-bee-54a294669b2c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout7.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout7.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:53	123647/123647	---M--	200	added ('OK')	application/pdf	etag:%2218230-1e2ff-54a511d2f5180%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout7bis.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout7bis.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:53	4261/4261	---M--	200	added ('OK')	application/x-tex	etag:%2218250-10a5-54a511d2f5180%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout7bis.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout7bis.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:54	69307/69307	---M--	200	added ('OK')	application/pdf	etag:%2218222-10ebb-54c5bb42aec00%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:54	1891/1891	---M--	200	added ('OK')	application/x-tex	etag:%221823d-763-54c5bb42aec00%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout8.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout8.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:55	129335/129335	---M--	200	added ('OK')	application/pdf	etag:%221822d-1f937-54c83d6662b40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout9.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout9.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:55	4427/4427	---M--	200	added ('OK')	application/x-tex	etag:%221824a-114b-54e8e0512e440%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout9.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout9.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:56	129974/129974	---M--	200	added ('OK')	application/pdf	etag:%2218236-1fbb6-54d0e25c37280%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout9bis.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout9bis.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:56	6042/6042	---M--	200	added ('OK')	application/x-tex	etag:%221821f-179a-54d0e25d2b4c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Handout9bis.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Handout9bis.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:57	112218/112218	---M--	200	added ('OK')	application/pdf	etag:%2218246-1b65a-54d9daced7280%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HandoutGroup.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HandoutGroup.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:57	2968/2968	---M--	200	added ('OK')	application/x-tex	etag:%2218214-b98-54d9dc9d5f5c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HandoutGroup.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HandoutGroup.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:58	130772/130772	---M--	200	added ('OK')	application/pdf	etag:%221825a-1fed4-54e8e71601c80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HandoutReview.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HandoutReview.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:58	6587/6587	---M--	200	added ('OK')	application/x-tex	etag:%2218229-19bb-54e8e71601c80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/HandoutReview.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/HandoutReview.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:59	261619/261619	---M--	200	added ('OK')	application/pdf	etag:%221822b-3fdf3-54a3e9e6e2680%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm1-Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm1-Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:02:59	118513/118513	---M--	200	added ('OK')	application/pdf	etag:%2218249-1cef1-5499c41d8b400%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:00	4241/4241	---M--	200	added ('OK')	application/x-tex	etag:%221822c-1091-5499c41d8b400%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm1.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm1.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:01	212312/212312	---M--	200	added ('OK')	application/pdf	etag:%2218226-33d58-54d0e23705ac0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm2-Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm2-Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:01	129253/129253	---M--	200	added ('OK')	application/pdf	etag:%221821d-1f8e5-54d0d91a55b40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:01	5033/5033	---M--	200	added ('OK')	application/x-tex	etag:%2218234-13a9-54d0d91a55b40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Midterm2.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Midterm2.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:02	178815/178815	---M--	200	added ('OK')	application/pdf	etag:%2218255-2ba7f-54886a1a02d80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Quiz1Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Quiz1Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:03	122571/122571	---M--	200	added ('OK')	application/pdf	etag:%2218213-1decb-5497ad8e0c440%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Quiz2Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Quiz2Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:03	128614/128614	---M--	200	added ('OK')	application/pdf	etag:%221824b-1f666-54c6d32eb9740%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Quiz3Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Quiz3Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:04	163136/163136	---M--	200	added ('OK')	application/pdf	etag:%221822e-27d40-54e8e8046cf00%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/Quiz4Solution.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/Quiz4Solution.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:04	110059/110059	---M--	200	added ('OK')	application/pdf	etag:%221823c-1adeb-54880e1de2880%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:04	1651/1651	---M--	200	added ('OK')	application/x-tex	etag:%2218223-673-54880e1de2880%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz1.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz1.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:05	111696/111696	---M--	200	added ('OK')	application/pdf	etag:%2218231-1b450-54937029680c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:05	1908/1908	---M--	200	added ('OK')	application/x-tex	etag:%2218251-774-54937029680c0%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz2.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz2.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:06	129987/129987	---M--	200	added ('OK')	application/pdf	etag:%221821b-1fbc3-54be599f33480%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:06	2601/2601	---M--	200	added ('OK')	application/x-tex	etag:%2218237-a29-54be599f33480%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz3.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz3.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:07	109833/109833	---M--	200	added ('OK')	application/pdf	etag:%221821c-1ad09-54e1438741f40%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:08	3160/3160	---M--	200	added ('OK')	application/x-tex	etag:%2218235-c58-54e1438836180%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/quiz4.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/quiz4.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:08	70980/70980	---M--	200	added ('OK')	application/pdf	etag:%2218239-11544-546b1625d7140%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/redaction.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/redaction.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:09	3514/3514	---M--	200	added ('OK')	application/x-tex	etag:%2218219-dba-546b1626cb380%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/redaction.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/redaction.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:09	130016/130016	---M--	200	added ('OK')	application/pdf	etag:%2218244-1fbe0-54917ad697b80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/syllabus.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/syllabus.pdf	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:10	2648/2648	---M--	200	added ('OK')	application/x-tex	etag:%2218215-a58-54917ad697b80%22	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/syllabus.tex	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/syllabus.tex	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/)
20:03:10	97438/97438	---M--	200	added ('OK')	text/css	etag:%22182cf-17c9e-5389e29c02600%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/css/bootstrap.min.css	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/css/bootstrap.min.css	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:11	44957/44957	---M--	200	added ('OK')	text/javascript	etag:%22182cb-af9d-5389e29c02600%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/js/bootstrap.min.js	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/js/bootstrap.min.js	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:11	146889/146889	---M--	200	added ('OK')	application/pdf	etag:%22182b9-23dc9-569a9a825eac0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/forfinal.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/forfinal.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:12	2139/2139	---M--	200	added ('OK')	text/html	etag:%22182b5-85b-56a0c45ef0f40%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/forfinal.html	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/forfinal.html	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:13	121375/121375	---M--	200	added ('OK')	application/pdf	etag:%22182b7-1da1f-56362ec1fb8c0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:13	134364/134364	---M--	200	added ('OK')	application/pdf	etag:%22182be-20cdc-563f046e0ed00%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:14	146741/146741	---M--	200	added ('OK')	application/pdf	etag:%22182c9-23d35-5647dcfe2f340%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:14	237401/237401	---M--	200	added ('OK')	application/pdf	etag:%22182c3-39f59-5649839423480%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/notesLecture3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/notesLecture3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:15	127169/127169	---M--	200	added ('OK')	application/pdf	etag:%22182c8-1f0c1-56507a603da00%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:15	57354/57354	---M--	200	added ('OK')	application/pdf	etag:%22182c2-e00a-56595da075780%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/notesmaximal.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/notesmaximal.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:16	127726/127726	---M--	200	added ('OK')	application/pdf	etag:%22182bf-1f2ee-56623a3781e00%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW5.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW5.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:16	154188/154188	---M--	200	added ('OK')	application/pdf	etag:%22182bb-25a4c-568f181676fc0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/solutionsHW5.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/solutionsHW5.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:17	130021/130021	---M--	200	added ('OK')	application/pdf	etag:%22182b6-1fbe5-565fc8371f1c0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW6.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW6.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:17	178550/178550	---M--	200	added ('OK')	application/pdf	etag:%22182b4-2b976-56855e8b15d40%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW7.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW7.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:18	130863/130863	---M--	200	added ('OK')	application/pdf	etag:%22182b8-1ff2f-568e6401d92c0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:18	231390/231390	---M--	200	added ('OK')	application/pdf	etag:%22182c5-387de-568f8cabb3d80%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/lectureFloquet.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/lectureFloquet.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:19	279866/279866	---M--	200	added ('OK')	application/pdf	etag:%22182c4-4453a-569a98d34f1c0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/lectureFloquet2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/lectureFloquet2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:19	123592/123592	---M--	200	added ('OK')	application/pdf	etag:%22182b3-1e2c8-569a9957dea80%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/HW9.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/HW9.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:20	217212/217212	---M--	200	added ('OK')	application/pdf	etag:%22182c6-3507c-56a9ef3032580%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/stability.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/stability.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:20	187191/187191	---M--	200	added ('OK')	application/pdf	etag:%22182c0-2db37-56ada0abb11c0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/ODES2018_final.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/ODES2018_final.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
